PatientID	Bcell	CD4T	CD8T	Mono	Neu	NK
GSM1052015	0.0688700195286515	0.165541312271574	0.0688912448404016	0.0735875964348222	0.555927490780887	0.121958857271912
GSM1052016	0.094256495315203	0.31631531127163	0.0591234287999823	0.108973456597486	0.390568646505416	0.0971941578140315
GSM1052017	0.0980449238281582	0.23686283642985	0.0841810417726653	0.144343719633788	0.37692952307363	0.124531244908954
GSM1052018	0.114728977986568	0.20931756311563	0.100222772784562	0.123478700615424	0.414589537865954	0.104526790371669
GSM1052019	0.0652936393281155	0.122165142067682	0.109774877371873	0.117938409418016	0.542382929934454	0.103863049631167
GSM1052020	0.120016805138965	0.190753492143986	0.152760160415086	0.11878897028027	0.310535312595269	0.175275290614826
GSM1052021	0.0717843841278811	0.274644535711403	0.0349835391092801	0.129640890542078	0.464285249478621	0.0897876287710574
GSM1052022	0.10596539760104	0.22598714238768	0.0782574213713358	0.134086055315549	0.44170458708113	0.0832125871645766
GSM1052034	0.0523643122171374	0.179366619285314	0.167269035075073	0.132927210616931	0.404381453445108	0.128360257816569
GSM1052036	0.0812227542089044	0.200874317767103	0.112210029388267	0.116603139376201	0.425521824518621	0.134816999161218
GSM1052038	0.0775216749658495	0.224790096172637	0.168850806863567	0.124550128984759	0.309660320535247	0.16242435829263
GSM1052039	0.121393612881322	0.245959741240835	0.0905067052650628	0.139462674907388	0.370372568219099	0.0960032245330705
GSM1052040	0.0952622265446935	0.16736226529847	0.042621001196791	0.122529461421167	0.509781942791759	0.133461523802434
GSM1052041	0.0596010855082724	0.134016864429087	0.00476627719722679	0.0832142524173094	0.710238582111924	0.0584543222461273
GSM1052047	0.101469426149898	0.270763510199424	0.0649278027579289	0.11154977459697	0.373385277463734	0.146558232184459
GSM1052048	0.095332646432383	0.268315860305948	0.0507584192837256	0.110241495630608	0.438213602000369	0.09976210461898
GSM1052050	0.083122210437693	0.217281159492459	0.0543166943849473	0.091543155399429	0.499234256551869	0.113869973091031
GSM1052051	0.0931756132544532	0.181475464270681	0.0508856979092328	0.0904134158922661	0.505613532616866	0.139804161485827
GSM1052099	0.112474217421713	0.216909490159962	0.0894148600453113	0.1297478366652	0.391931461898064	0.108169415630277
GSM1052100	0.0584991594302586	0.0860366500969074	0.103286319144634	0.114162156375467	0.584110604770723	0.104670443341029
GSM1052101	0.0762488823644391	0.23041378835547	0.109960200656951	0.0822944972651619	0.387804993249107	0.160808273425501
GSM1052102	0.0778807916135986	0.145805333645969	0.13118006837687	0.0880353919573633	0.493254555330328	0.119791550305626
GSM1052103	0.0419514383470134	0.0809232123581353	0.0756954215685511	0.116888627264388	0.663125052446113	0.0643407366692182
GSM1052122	0.0623201101076353	0.130524642859393	0.0778471657570172	0.102486571190701	0.543244611679189	0.134209640581183
GSM1052123	0.151116030312945	0.131538999794689	0.0772998911452677	0.0844967146450109	0.496687371604777	0.106841479912904
GSM1052124	0.0593364452904917	0.125139579933692	0.0886637233726716	0.0980080069473626	0.620731453864364	0.0569760169785485
GSM1052125	0.0851448156042901	0.251240199488054	0.120965926239456	0.0966693217392435	0.385318460577712	0.116833500865621
GSM1052126	0.0353282536842234	0.133645402341539	0.0881104874571901	0.0684993325563189	0.641983386359124	0.0721593367854102
GSM1052127	0.0545915513328169	0.172238208717226	0.0916814095466132	0.132370870542736	0.440827804533839	0.160221540303874
GSM1052128	0.0473445739771106	0.185634725606307	0.0670488880778905	0.0881516432118814	0.557909895199042	0.0971319078596796
GSM1052130	0.112158788584268	0.350696549299769	0.166510104143052	0.0868938241127366	0.238325469110905	0.101187208838268
GSM1052131	0.0498992110133455	0.237058340237599	0.0749866337761898	0.106454941635336	0.4748466320478	0.109115343415791
GSM1052132	0.0794554225215364	0.221942522660492	0.111746461475898	0.131400260857825	0.42437713896049	0.0895769819984613
GSM1052133	0.0946253338039651	0.174901974760336	0.0684412595359216	0.133371819259992	0.438766626570356	0.149328953634505
GSM1052134	0.0509611310074562	0.0655602975729565	0.119392939778353	0.0476904581919443	0.688359550757877	0.0680065766872845
GSM1052135	0.0664192214363116	0.188807476519043	0.155232758674102	0.0844631608765212	0.46638084103082	0.0876673419339057
GSM1052136	0.076718934071265	0.226180515533169	0.180059140820935	0.0863770122373577	0.326709964006282	0.154986614901027
GSM1052137	0.0516633133837284	0.133341265960182	0.165059853785771	0.094503266323716	0.528907612889986	0.063335833213399
GSM1052189	0.0474788233317917	0.205989228497898	0.067337010452132	0.0954169613719732	0.568234171886892	0.0575060677550439
GSM1052190	0.052943778542678	0.157307238235873	0.0888153485929149	0.0713965135417017	0.603101461515349	0.0732499724761375
GSM1052191	0.0400716048879842	0.251751252055274	0.153070684284515	0.0933345316959641	0.426080965001957	0.0709168309357104
GSM1052192	0.0647145666088948	0.255217249453221	0.0636532764878728	0.125488080764861	0.411905312528386	0.122485632256512
GSM1052193	0.068885803443345	0.123927938297788	0.146147014821657	0.0852555180277226	0.554454983577626	0.0677463370036463
GSM1052194	0.0691462329572866	0.272988167386793	0.112035516262692	0.112313490884473	0.399221100007169	0.0800853292945068
GSM1052195	0.0462554757514628	0.108565966342485	0.0791147151933824	0.0874413381544278	0.631592111499201	0.0818037737694989
GSM1052206	0.0864202828957325	0.162356337060608	0.0835369936501205	0.0918720253219509	0.529693863258895	0.0876113790223487
GSM1052207	0.069798032248749	0.330264424415019	0.113674385579684	0.0864171847208499	0.339376137314325	0.0978667659997568
GSM1052208	0.108634166288395	0.225048301974921	0.166212896680849	0.107440205678734	0.34315605357327	0.107235827714403
GSM1052209	0.0977946524351667	0.23012391869358	0.0525047426737963	0.112182500431376	0.496017095996785	0.0633594220216526
GSM1052211	0.0626831415752969	0.222614249829232	0.129788564486832	0.101990163463194	0.474353487325096	0.0540160242922971
GSM1052212	0.0664927141712938	0.0738649972069365	0.208866558733674	0.0952487937824052	0.524113480946654	0.0840795188270596
GSM1052213	0.0799949812385656	0.275865204141053	0.0791028403508592	0.105778793292134	0.425786353646004	0.0738688838304648
